Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Delta Received Bytes,Delta Sent Bytes,Delta Port alive Duration (S),Connection Point,Total Load/Rate,Active Flow Entries,Packets Matched,Label
0.6666666666666667,0.5164104977293472,0.7013782780006135,0.9472189157469983,0.6947869908586594,0.875417806137952,4.41080246776465e-05,4.474464611268988e-05,0.0,0.5,0.2651777120395237,0.003311258278145696,0.6667833391669583,0
0.6666666666666667,0.007486634047884975,0.1167946451142808,0.08002175836262344,0.006570561132567243,0.5317532664843513,4.41080246776465e-05,0.0,1.0,0.5,0.2651777120395237,0.003311258278145696,0.012279286280698215,1
0.0,0.005357719935820751,0.0009495609464388964,0.47578415714309846,0.015498263596290293,0.8477666362807657,8.8216049355293e-05,0.58339989496115,1.0,0.0,0.2651777120395237,0.003311258278145696,0.023237602558094005,1
0.0,0.0008022406041467051,0.00011383670598952803,0.07918388249246869,0.002065169142100254,0.05773321178972955,4.41080246776465e-05,0.0,1.0,0.0,0.2651777120395237,0.0,0.002600412506501031,3
0.3333333333333333,0.0014570730407470192,0.023295010064075004,0.07913100396960954,0.0017304693156219365,0.03646308113035551,0.0,4.474464611268988e-05,1.0,0.25,0.2651777120395237,0.003311258278145696,0.002197002505492506,2
0.0,0.007747433113543975,0.11686487209275019,0.13271390637433245,0.006879149625064982,0.6277727134609541,8.8216049355293e-05,4.4109970281304196e-05,1.0,0.0,0.2651777120395237,0.0,0.011343928778359822,1
0.3333333333333333,0.008691412340331441,0.2324273877601634,0.3892526471448357,0.9865170566354835,0.47432391370404126,0.0,4.4109970281304196e-05,1.0,0.25,0.2651777120395237,0.003311258278145696,0.9807460712018652,0
0.3333333333333333,0.0024974345309302023,0.00042136555282645783,0.07958134087895224,0.003909578824182893,0.3542996049832877,8.8216049355293e-05,4.4109970281304196e-05,1.0,0.5,0.26518991175817297,0.16556291390728475,0.004368297510920743,4
0.3333333333333333,0.00015591248490483668,2.9404532588296756e-05,1.3280242460358667e-05,4.984891032655783e-05,0.009115770282588878,8.8216049355293e-05,4.4109970281304196e-05,1.0,0.5,0.2651777120395237,0.0016556291390728483,0.0002106037505265094,2
0.0,0.0007710581071657377,0.02323404334098497,0.0264593928893477,0.0010183420252425387,0.05773321178972955,0.0,0.0,1.0,0.0,0.2651777120395237,0.0,0.0015048775037621936,2
1.0,0.9975677652354845,0.14781958247758203,0.380624694746709,0.5103270325893186,0.7629899726526891,4.41080246776465e-05,3.1733791569284067e-07,1.0,0.75,0.2651777120395237,0.0,0.6607064816517662,0
0.0,0.0003770247362244233,6.643082606537066e-05,0.026433492863447674,0.0008972803858780412,0.03950167122455181,8.8216049355293e-05,4.4109970281304196e-05,1.0,0.0,0.2651777120395237,0.0,0.0018974112547435278,3
0.0,0.010508501482585992,0.2788948926845389,0.4227132233426617,0.01278268486231019,0.6551200243087207,0.0,3.1733791569284067e-07,1.0,0.25,0.2651777120395237,0.0016556291390728483,0.018887102547217753,4
0.3333333333333333,0.0005442763109405207,9.470129954557884e-05,8.706772748089727e-05,0.00037980122153567883,0.06381039197812215,8.885069719238144e-05,5.5851473161939125e-05,1.0,0.25,0.2651777120395237,0.003311258278145696,0.22934056307335138,3
0.6666666666666667,0.003897812122620917,0.046866152474939304,0.15864821762174894,0.005400298618710432,0.3388027955028866,8.8216049355293e-05,4.474464611268988e-05,1.0,0.75,0.2651777120395237,0.0016556291390728483,0.007123943767809859,4
0.0,0.1690913420379746,0.011859761867764718,0.013509860653178923,0.14178691727217269,0.033424491036159215,0.0,3.1733791569284067e-07,1.0,0.0,0.2651777120395237,0.006622516556291391,0.11845818279614545,3
0.3333333333333333,0.00535205039091512,0.047131452348040295,0.15916700818250204,0.008403102026476893,0.5773321178972957,8.8216049355293e-05,4.4109970281304196e-05,1.0,0.25,0.2651777120395237,0.003311258278145696,0.010906901277267253,1
0.0,0.005465441289027729,0.0009690093237405973,0.5022190503468748,0.016528474409705823,0.8659981768459435,4.41080246776465e-05,0.0006094474670880915,1.0,0.0,0.2651777120395237,0.0016556291390728483,0.023779437559448592,1
0.6666666666666667,0.49761028682227676,0.25928579932436735,0.10589875597945321,0.36067823003135735,0.38559708295350953,4.41080246776465e-05,3.1733791569284067e-07,0.0,0.5,0.2651777120395237,0.003311258278145696,0.6400831341002078,0
1.0,0.9992686287071736,0.1711867157553234,0.38084538002226836,0.5116753269257702,0.854147675478578,8.8216049355293e-05,0.0004014324633514375,1.0,0.75,0.2651777120395237,0.006622516556291391,0.6650154541625386,0
0.3333333333333333,0.525419404584394,0.0985104310351741,0.12669944048252635,0.28511440324919946,0.44181099969614096,8.885069719238144e-05,4.474464611268988e-05,1.0,0.25,0.2651777120395237,0.0,0.5055795162639488,0
0.6666666666666667,0.0009638226339571723,0.00011205093109529764,0.02638646232900591,0.0005697018323035181,0.02734731084776663,0.0006033914311118332,0.4584290503821542,0.0,0.5,0.2651777120395237,0.004966887417218543,0.05587722888969306,3
0.6666666666666667,0.00034867701169627116,6.274145195399158e-05,5.066723917595448e-05,0.00021601194474841733,0.03646308113035551,8.8216049355293e-05,4.4109970281304196e-05,1.0,0.5,0.2651777120395237,0.004966887417218543,0.11651034529127585,3
1.0,0.017859066452735838,0.07083113373118827,0.027075287646623994,0.007558044308560007,0.04254026131874809,0.001673249022483669,0.0008409454765860153,1.0,0.75,0.2653909967759088,0.009933774834437088,0.012683685031709212,2
1.0,0.0007909015143354442,9.048908000124983e-05,2.6351478901511182e-05,0.00011394036646070364,0.018231540565177756,0.0009297590813345629,6.981434145242393e-06,1.0,1.0,0.2651777120395237,0.006622516556291391,0.0011766125029415311,3
0.0,0.00015591248490483668,3.0236666868907206e-05,1.3806937628758164e-05,5.697018323035181e-05,0.009115770282588878,8.8216049355293e-05,4.4109970281304196e-05,1.0,0.0,0.2651777120395237,0.003311258278145696,0.0010292887525732218,2
0.0,0.011840844535409142,0.30220422576786865,0.4918795016761447,0.5924566729887746,0.6514737161956852,0.0,4.474464611268988e-05,0.0,0.0,0.2651777120395237,0.0,0.6504808291262021,0
0.3333333333333333,0.012645919912008662,0.27936204403284937,0.0008029635047065648,0.0033707358411291495,0.6411425098754178,8.8216049355293e-05,4.4109970281304196e-05,1.0,0.5,0.2651777120395237,0.0,0.013908746284771865,1
0.3333333333333333,0.01148082843390161,0.25611514679463604,0.23810814272402395,0.009226795925682396,0.5214220601640839,4.41080246776465e-05,0.0,1.0,0.5,0.2651777120395237,0.0,0.01460680378651701,4
1.0,0.15811793787312692,0.011132723201187293,0.026387198030193515,0.0005791968628419101,0.02734731084776663,9.48798516447216e-05,4.4109970281304196e-05,1.0,0.75,0.2651777120395237,0.003311258278145696,0.11042458902606146,3
0.6666666666666667,0.00011622567056542371,2.295365090852016e-05,5.254411322842571e-06,1.6616303442185947e-05,0.003038590094196292,0.00012042442708753127,7.695444455551272e-05,1.0,0.5,0.2651777120395237,0.003311258278145696,0.022299278805748193,3
0.0,0.005507962875819957,0.02356080332652822,0.0004739211485499413,0.004654938721446663,0.030385900941962928,0.0008567745800693924,0.0008682365373355992,1.0,0.0,0.26207267330331363,0.006622516556291391,0.004549238761373096,2
0.3333333333333333,0.011849348852767588,0.18680911637126182,0.34376787105967227,0.011602927317914987,0.8024916438772409,0.0007269890973848066,0.8540534365316236,1.0,0.5,0.2651777120395237,0.006622516556291391,0.011839292529598231,4
0.3333333333333333,0.006313038252419478,0.11657643446823612,0.0004140910854919893,0.0017803182259484942,0.3266484351261014,0.0009518130936733861,4.4109970281304196e-05,1.0,0.25,0.2651777120395237,0.0016556291390728483,0.00567443626418609,1
0.0,0.0014372296335773127,0.023293434163755972,0.12210152960637145,0.581435316291336,0.24278334852628378,0.0,5.140874234223942e-05,1.0,0.0,0.2651777120395237,0.004966887417218543,0.635297584088244,0
0.3333333333333333,0.5239311490466659,0.0751507943299784,0.10017707825971223,0.28384681667232414,0.3293831662108781,8.885069719238144e-05,4.474464611268988e-05,1.0,0.25,0.2651777120395237,0.0,0.5034151425085379,0
0.6666666666666667,0.00969208701617521,0.18640680153864722,0.18521769398141252,0.007266072119504454,0.3859009419629292,8.8216049355293e-05,4.474464611268988e-05,1.0,0.5,0.2651777120395237,0.003311258278145696,0.011170897527927244,1
0.6666666666666667,0.5019361495852728,0.35238804238945043,0.340273252797462,0.679796711396173,0.48040109389243385,4.41080246776465e-05,3.1733791569284067e-07,0.0,0.5,0.2651777120395237,0.003311258278145696,0.6465802103664505,0
0.0,0.00480210453506897,0.16258569850872184,0.10621960947977734,0.006022223118975107,0.47098146460042534,0.0,4.474464611268988e-05,0.0,0.0,0.2651777120395237,0.0,0.010288932525722331,1
0.6666666666666667,0.3335024747563513,0.04149445690686218,0.10808528916985988,0.7481822950913066,0.20692798541476753,8.8216049355293e-05,0.0,1.0,0.75,0.2651777120395237,0.0016556291390728483,0.9677143461692859,0
0.3333333333333333,0.007344895425244215,0.2322915289518184,0.21208400486967305,0.009998267156926744,0.8055302339714372,0.0,4.4109970281304196e-05,1.0,0.5,0.2651777120395237,0.006622516556291391,0.019861021299652552,4
0.6666666666666667,0.0004308854128279123,7.591568406029334e-05,8.699248531398306e-05,0.0004605089811120105,0.04861744150714069,9.48798516447216e-05,0.0008894981776870192,0.0,0.5,0.2651777120395237,0.006622516556291391,0.19432002673580004,3
0.3333333333333333,0.009221514789007885,0.2556174531726191,0.3439857472943335,0.012796927408117777,0.927073837739289,0.0,4.4109970281304196e-05,1.0,0.5,0.2651777120395237,0.0,0.021150351302875875,4
1.0,0.0071266179463774434,0.023721246916252117,0.026846003863434467,0.005364692254191463,0.031905195989061066,0.0009324563346421888,0.0008883874949820943,1.0,0.75,0.2653909967759088,0.006622516556291391,0.009147915022869787,2
0.0,0.009388766363723983,0.3251298860356755,0.21230933843909958,0.011458128102204508,0.8845335764205409,0.0,4.474464611268988e-05,1.0,0.25,0.2653636525789364,0.008278145695364239,0.020102276300255687,4
0.3333333333333333,0.0019021323158390077,0.00031713889317495317,0.07946539687985783,0.0034324535396286974,0.26618049225159524,4.41080246776465e-05,0.0,1.0,0.5,0.26518991175817297,0.16556291390728475,0.003942146259855365,4
0.3333333333333333,0.008623377801463876,0.023796687621010646,0.07971020563015399,0.007778803768577621,0.04254026131874809,0.4174989544176884,0.001325203135933283,0.0,0.25,0.2655327659202122,0.006622516556291391,0.007290053768225134,2
0.3333333333333333,0.003084232428662951,0.06976386260414391,0.13222740724354667,0.004545745870255156,0.3147979337587359,0.0,4.474464611268988e-05,1.0,0.5,0.2651777120395237,0.0,0.006635501266588752,4
1.0,0.8666551385920251,0.09420466266045804,0.6042019155318058,0.6835781073080877,0.7356426618049224,4.41080246776465e-05,4.4109970281304196e-05,1.0,0.75,0.2654923806446836,0.006622516556291391,0.9921433924803584,0
1.0,0.8657990373112749,0.09404958007742693,0.47195171409180453,0.6780804846263587,0.595867517471893,8.8216049355293e-05,0.0,1.0,0.75,0.2651777120395237,0.003311258278145696,0.9854693299636733,0
1.0,0.9904099647921261,0.05436544970808325,0.2386124909688499,0.37273691881511517,0.5025828015800669,8.8216049355293e-05,4.474464611268988e-05,1.0,0.75,0.2651777120395237,0.003311258278145696,0.644647204111618,0
0.0,0.0016073159807462256,0.00013360173615907184,5.1373679520871264e-05,0.0003513161299205029,0.012154360376785172,0.0009686312613562298,7.631976872412706e-05,1.0,0.0,0.2651777120395237,0.003311258278145696,0.0012379150030947873,2
1.0,0.00220261819583742,0.023399593878705355,6.869191827229271e-05,0.00029909346195934703,0.05013673655423882,8.8216049355293e-05,4.474464611268988e-05,1.0,1.0,0.2651777120395237,0.0,0.001776783754441959,2
0.6666666666666667,0.3504033881200356,0.3908059368524518,0.5045939690226326,0.7618337752478797,0.7964144636888484,8.8216049355293e-05,4.4109970281304196e-05,0.0,0.5,0.2648373819572051,0.004966887417218543,0.9955090974887727,0
0.3333333333333333,0.002908476536588408,0.04659053560956278,0.1585133711182775,0.004574230961870331,0.27985414767547856,0.0,4.4109970281304196e-05,1.0,0.25,0.2651777120395237,0.006622516556291391,0.007382007518455018,1
